日期类型,半小时序号,相位,平均流量,标准差,有效日期数
周末及普通休息日,84,西向东-左转,23.82495948136142,5.491529816594683,3
周末及普通休息日,84,西向东-直行,44.07617504051864,10.15933016070016,3
周末及普通休息日,85,东向西-右转,41.41244865023474,9.491533793762377,8
周末及普通休息日,85,东向西-左转,20.686179577464788,4.741172737252067,8
周末及普通休息日,85,东向西-直行,74.52637177230046,17.08108550106898,8
周末及普通休息日,85,北向南-右转,24.52914285714286,2.7751803971049416,8
周末及普通休息日,85,北向南-左转,33.65514285714286,3.807678615712883,8
周末及普通休息日,85,北向南-直行,68.56571428571428,7.7573940234035765,8
周末及普通休息日,85,南向北-右转,6.615168539325842,1.0330708484554547,8
周末及普通休息日,85,南向北-左转,4.0181023720349565,0.6274948857284983,8
周末及普通休息日,85,南向北-直行,67.8667290886392,10.598541667487444,8
周末及普通休息日,85,西向东-右转,6.7102396514161216,0.6619509407384531,3
周末及普通休息日,85,西向东-左转,21.08932461873638,2.0804172423208525,3
周末及普通休息日,85,西向东-直行,45.533769063180834,4.491809955010929,3
周末及普通休息日,86,东向西-右转,37.7107250755287,4.904286406823335,8
周末及普通休息日,86,东向西-左转,20.48882175226586,2.66457486060562,8
周末及普通休息日,86,东向西-直行,75.30045317220544,9.792837135336004,8
周末及普通休息日,86,北向南-右转,25.47698863636364,3.990063696865906,8
周末及普通休息日,86,北向南-左转,29.557102272727278,4.629068311261563,8
周末及普通休息日,86,北向南-直行,70.2159090909091,10.996823596576428,8
周末及普通休息日,86,南向北-右转,6.474924471299094,0.5152192453829707,8
周末及普通休息日,86,南向北-左转,3.903323262839879,0.3105931621103016,8
周末及普通休息日,86,南向北-直行,65.62175226586103,5.221619160654361,8
周末及普通休息日,86,西向东-右转,14.369068541300527,1.9976728563977637,3
周末及普通休息日,86,西向东-左转,14.882249560632689,2.069018315554828,3
周末及普通休息日,86,西向东-直行,43.748681898066785,6.082200393139628,3
周末及普通休息日,87,东向西-右转,44.32608855545749,7.506730991366792,8
周末及普通休息日,87,东向西-左转,23.78273021476905,4.027663251612156,8
周末及普通休息日,87,东向西-直行,71.26618122977347,12.069101260865395,8
周末及普通休息日,87,北向南-右转,22.60671936758893,2.7261124873513696,8
周末及普通休息日,87,北向南-左转,29.218577075098814,3.5234271073079024,8
周末及普通休息日,87,北向南-直行,71.17470355731226,8.582857379532054,8
周末及普通休息日,87,南向北-右转,6.305425904317386,1.1150763177536043,8
周末及普通休息日,87,南向北-左转,4.139439906651108,0.7320348345558017,8
周末及普通休息日,87,南向北-直行,72.0551341890315,12.742513341046928,8
周末及普通休息日,87,西向东-右转,15.304347826086955,0.5258636146215335,3
周末及普通休息日,87,西向东-左转,16.26086956521739,0.5587300905353786,3
周末及普通休息日,87,西向东-直行,45.434782608695656,1.5611576059076786,3
周末及普通休息日,88,东向西-右转,43.51009211595773,7.117061010150736,8
周末及普通休息日,88,东向西-左转,23.030208615551338,3.7671122220691284,8
周末及普通休息日,88,东向西-直行,76.08469926849092,12.4453757806277,8
周末及普通休息日,88,北向南-右转,26.119421824104233,4.425713724812749,8
周末及普通休息日,88,北向南-左转,37.55981270358306,6.36419058978709,8
周末及普通休息日,88,北向南-直行,65.44576547231271,11.089227948162057,8
周末及普通休息日,88,南向北-右转,8.837137569401605,1.3464010146688477,8
周末及普通休息日,88,南向北-左转,4.673041332510796,0.7119712171809093,8
周末及普通休息日,88,南向北-直行,61.4898210980876,9.368413342905233,8
周末及普通休息日,88,西向东-右转,6.478873239436621,0.09758032718697887,3
周末及普通休息日,88,西向东-左转,16.305164319248828,0.24557715675389863,3
周末及普通休息日,88,西向东-直行,53.882629107981224,0.8115430544383776,3
周末及普通休息日,89,东向西-右转,45.80714483139856,9.854330729427266,8
周末及普通休息日,89,东向西-左转,25.387092316196792,5.4614363078753545,8
周末及普通休息日,89,东向西-直行,71.43076285240465,15.366649984270408,8
周末及普通休息日,89,北向南-右转,19.445995145631066,1.6165766866507418,8
周末及普通休息日,89,北向南-左转,45.22633495145631,3.7597375787480805,8
周末及普通休息日,89,北向南-直行,63.077669902912625,5.243747612279398,8
周末及普通休息日,89,南向北-右转,7.9912361623616235,1.525049402263254,8
周末及普通休息日,89,南向北-左转,3.1508302583025833,0.601305192892369,8
周末及普通休息日,89,南向北-直行,63.10793357933579,12.04353299387324,8
周末及普通休息日,89,西向东-右转,7.52112676056338,0.8450704225352114,3
周末及普通休息日,89,西向东-左转,23.8169014084507,2.6760563380281708,3
周末及普通休息日,89,西向东-直行,57.66197183098592,6.4788732394366235,3
周末及普通休息日,90,东向西-右转,49.122302158273385,7.320188454225435,8
周末及普通休息日,90,东向西-左转,23.251223021582735,3.4648892016667063,8
周末及普通休息日,90,东向西-直行,69.87647482014388,10.41296807613568,8
周末及普通休息日,90,北向南-右转,23.22285005512679,2.5460622662560426,8
周末及普通休息日,90,北向南-左转,27.978224917309813,3.067422929127557,8
周末及普通休息日,90,北向南-直行,74.4239250275634,8.159547461639642,8
周末及普通休息日,90,南向北-右转,6.71161825726141,1.8010060583781082,8
周末及普通休息日,90,南向北-左转,6.807498518079431,1.8267347163549381,8
周末及普通休息日,90,南向北-直行,67.35588322465917,18.074382228723163,8
周末及普通休息日,90,西向东-右转,8.659670164917541,1.7798470026054134,3
周末及普通休息日,90,西向东-左转,19.484257871064468,4.00465575586218,3
周末及普通休息日,90,西向东-直行,47.85607196401799,9.835996593345715,3
周末及普通休息日,91,东向西-右转,40.87045178896301,5.500575648076548,8
周末及普通休息日,91,东向西-左转,20.22134627046695,2.7215026993337816,8
周末及普通休息日,91,东向西-直行,67.15820194057005,9.038529157210457,8
周末及普通休息日,91,北向南-右转,24.46993670886076,3.1892234871343326,8
周末及普通休息日,91,北向南-左转,31.53902953586498,4.110554716750921,8
周末及普通休息日,91,北向南-直行,72.86603375527426,9.496798828355576,8
周末及普通休息日,91,南向北-右转,9.229612492770388,1.5994632783565137,8
周末及普通休息日,91,南向北-左转,4.477732793522267,0.7759772340541499,8
周末及普通休息日,91,南向北-直行,65.29265471370735,11.315014974116131,8
周末及普通休息日,91,西向东-右转,12.102564102564104,1.4622130696803335,3
周末及普通休息日,91,西向东-左转,17.64957264957265,2.1323940599504843,3
周末及普通休息日,91,西向东-直行,48.914529914529915,5.909777823291352,3
周末及普通休息日,92,东向西-右转,49.71639862148191,11.733852012660929,8
周末及普通休息日,92,东向西-左转,24.00919012062033,5.666546484271521,8
周末及普通休息日,92,东向西-直行,63.77441125789776,15.05176409884623,8
周末及普通休息日,92,北向南-右转,21.2938904494382,3.372252870427394,8
周末及普通休息日,92,北向南-左转,27.565058186195827,4.365399869630187,8
周末及普通休息日,92,北向南-直行,67.76605136436596,10.7319168272063,8
周末及普通休息日,92,南向北-右转,9.86425667828107,1.8154685752882689,8
周末及普通休息日,92,南向北-左转,3.6414779326364695,0.6701963432138937,8
周末及普通休息日,92,南向北-直行,65.86926538908247,12.122918663957645,8
周末及普通休息日,92,西向东-右转,10.75268817204301,0.3724840446384679,3
周末及普通休息日,92,西向东-左转,13.978494623655914,0.48422925803000777,3
周末及普通休息日,92,西向东-直行,41.935483870967744,1.4526877740900253,3
周末及普通休息日,93,东向西-右转,44.731902583423036,9.15489373821723,8
周末及普通休息日,93,东向西-左转,23.444564047362757,4.798197264070176,8
周末及普通休息日,93,东向西-直行,83.0735333692142,17.00194551383199,8
周末及普通休息日,93,北向南-右转,26.201457307060757,3.429272486928564,8
周末及普通休息日,93,北向南-左转,28.65938013136289,3.750967842175146,8
周末及普通休息日,93,北向南-直行,64.88916256157636,8.492757378509761,8
周末及普通休息日,93,南向北-右转,5.713551701991008,0.8463973397857008,8
周末及普通休息日,93,南向北-左转,3.749518304431599,0.5554482542343662,8
周末及普通休息日,93,南向北-直行,60.03692999357739,8.893784546966934,8
周末及普通休息日,93,西向东-右转,11.976931949250288,3.023337136695202,3
周末及普通休息日,93,西向东-左转,16.876585928489042,4.2601568744341485,3
周末及普通休息日,93,西向东-直行,49.81314878892734,12.57433400034596,3
周末及普通休息日,94,东向西-右转,46.626724137931035,9.79771884189586,8
周末及普通休息日,94,东向西-左转,21.408045977011493,4.498493499493049,8
周末及普通休息日,94,东向西-直行,80.96522988505747,17.013302415082713,8
周末及普通休息日,94,北向南-右转,22.773251556206517,2.959979802005969,8
周末及普通休息日,94,北向南-左转,35.75155620651776,4.646850011751307,8
周末及普通休息日,94,北向南-直行,75.22519223727572,9.777481668561649,8
周末及普通休息日,94,南向北-右转,9.48640483383686,1.4018722175683587,8
周末及普通休息日,94,南向北-左转,5.739274924471299,0.8481326916288571,8
周末及普通休息日,94,南向北-直行,63.27432024169184,9.350487691180948,8
周末及普通休息日,94,西向东-右转,7.186228482003131,0.8032057556104131,3
周末及普通休息日,94,西向东-左转,20.018779342723004,2.237501747771864,3
周末及普通休息日,94,西向东-直行,54.794992175273855,6.124443886529407,3
周末及普通休息日,95,东向西-右转,45.59628326705414,8.524932096414974,8
周末及普通休息日,95,东向西-左转,20.322422759253595,3.7995920203096003,8
周末及普通休息日,95,东向西-直行,74.83129397369227,13.99087061715696,8
周末及普通休息日,95,北向南-右转,20.71203022084464,2.860956380642814,8
周末及普通休息日,95,北向南-左转,35.37054436265014,4.885739519600172,8
周末及普通休息日,95,北向南-直行,73.04242541650524,10.089363081493977,8
周末及普通休息日,95,南向北-右转,7.56864406779661,1.552100077624625,8
周末及普通休息日,95,南向北-左转,4.90021186440678,1.0048853066672254,8
周末及普通休息日,95,南向北-直行,73.40614406779662,15.053380881064472,8
周末及普通休息日,95,西向东-右转,9.473684210526315,2.3114867324143185,3
周末及普通休息日,95,西向东-左转,24.73684210526316,6.0355486901929405,3
周末及普通休息日,95,西向东-直行,45.78947368421052,11.172185873335874,3
周末及普通休息日,96,东向西-右转,44.351621703546535,5.974718247127497,8
周末及普通休息日,96,东向西-左转,18.452864504395272,2.485831679461805,8
周末及普通休息日,96,东向西-直行,70.69551379205821,9.523570052674946,8
周末及普通休息日,96,北向南-右转,28.733523334520843,4.118285248663817,8
周末及普通休息日,96,北向南-左转,33.35322408265051,4.780412382282911,8
周末及普通休息日,96,北向南-直行,80.41325258282865,11.52537779838072,8
周末及普通休息日,96,南向北-右转,7.015985497692815,1.2439232118272368,8
周末及普通休息日,96,南向北-左转,3.253790375741595,0.5768919243256752,8
周末及普通休息日,96,南向北-直行,66.85522412656559,11.85332625762911,8
周末及普通休息日,96,西向东-右转,16.932604735883427,1.2740250925694367,3
周末及普通休息日,96,西向东-左转,16.327868852459016,1.2285241964062432,3
周末及普通休息日,96,西向东-直行,49.73952641165755,3.7424487094227183,3
周末及普通休息日,97,东向西-右转,42.03766816143498,13.094625476088085,8
周末及普通休息日,97,东向西-左转,22.37488789237668,6.969720011466236,8
周末及普通休息日,97,东向西-直行,77.33744394618833,24.09041481235963,8
周末及普通休息日,97,北向南-右转,30.231923076923074,3.485619915612081,8
周末及普通休息日,97,北向南-左转,25.423461538461538,2.931223516174627,8
周末及普通休息日,97,北向南-直行,77.3446153846154,8.91752506329183,8
周末及普通休息日,97,南向北-右转,4.271021992238034,0.6430865588060924,8
周末及普通休息日,97,南向北-左转,2.847347994825356,0.42872437253739487,8
周末及普通休息日,97,南向北-直行,63.88163001293661,9.618638745153484,8
周末及普通休息日,97,西向东-右转,11.398692810457517,1.4059429709541191,3
周末及普通休息日,97,西向东-左转,16.579916815210932,2.0450079577514435,3
周末及普通休息日,97,西向东-直行,44.68805704099822,5.511935511126942,3
周末及普通休息日,98,东向西-右转,52.62897067806964,10.510277393044566,8
周末及普通休息日,98,东向西-左转,20.597739767868052,4.113475065934523,8
周末及普通休息日,98,东向西-直行,69.6482895540623,13.909123316168426,8
周末及普通休息日,98,北向南-右转,27.557619408642914,3.290268899621935,8
周末及普通休息日,98,北向南-左转,37.674374526156186,4.498168763345474,8
周末及普通休息日,98,北向南-直行,73.76800606520091,8.807603172984143,8
周末及普通休息日,98,南向北-右转,5.136743886743887,0.589646971915737,8
周末及普通休息日,98,南向北-左转,2.7927927927927927,0.3205847614299155,8
周末及普通休息日,98,南向北-直行,69.57046332046332,7.9859953963344985,8
周末及普通休息日,98,西向东-右转,10.388059701492537,1.6193857898529966,3
周末及普通休息日,98,西向东-左转,20.199004975124378,3.148805702491938,3
周末及普通休息日,98,西向东-直行,46.74626865671642,7.287236054338484,3
周末及普通休息日,99,东向西-右转,39.424593566240056,11.36586569246505,8
周末及普通休息日,99,东向西-左转,21.00311310965064,6.055067183555188,8
周末及普通休息日,99,东向西-直行,66.07229332410931,19.0482321816007,8
周末及普通休息日,99,北向南-右转,31.569414893617022,4.2493745616769445,8
周末及普通休息日,99,北向南-左转,28.80576241134752,3.877375441799505,8
周末及普通休息日,99,北向南-直行,89.49982269503546,12.047048420646433,8
周末及普通休息日,99,南向北-右转,2.9335455246913584,0.9726309852093262,8
周末及普通休息日,99,南向北-左转,4.586998456790123,1.5208411768727648,8
周末及普通休息日,99,南向北-直行,61.60445601851852,20.425250689395856,8
周末及普通休息日,99,西向东-右转,15.719999999999999,3.221614502078112,3
周末及普通休息日,99,西向东-左转,19.650000000000002,4.027018127597639,3
周末及普通休息日,99,西向东-直行,51.96333333333333,10.649225715202645,3
周末及普通休息日,100,东向西-右转,41.6151040049674,13.775215124211575,8
周末及普通休息日,100,东向西-左转,28.00931387767774,9.271497293399056,8
周末及普通休息日,100,东向西-直行,73.12558211735487,24.2056495792855,8
周末及普通休息日,100,北向南-右转,24.073843238930994,3.419524993195963,8
周末及普通休息日,100,北向南-左转,27.157459114479458,3.857531565358141,8
周末及普通休息日,100,北向南-直行,84.39369764658954,11.98754829075438,8
周末及普通休息日,100,南向北-右转,3.5546984572230014,0.8381341969854366,8
周末及普通休息日,100,南向北-左转,2.8341514726507713,0.6682421300289293,8
周末及普通休息日,100,南向北-直行,62.11115007012623,14.644696171650944,8
周末及普通休息日,100,西向东-右转,11.963167587476981,2.5007879063241267,3
周末及普通休息日,100,西向东-左转,19.368937998772253,4.048894705477153,3
周末及普通休息日,100,西向东-直行,46.0012277470841,9.616124925508242,3
周末及普通休息日,101,东向西-右转,48.222184986595174,16.312603187907428,8
周末及普通休息日,101,东向西-左转,20.92660857908847,7.079054213620204,8
周末及普通休息日,101,东向西-直行,66.60120643431635,22.52985949726083,8
周末及普通休息日,101,北向南-右转,23.97461685823755,5.195765801568772,8
周末及普通休息日,101,北向南-左转,33.49952107279694,7.259997813027246,8
周末及普通休息日,101,北向南-直行,83.77586206896552,18.155858828055212,8
周末及普通休息日,101,南向北-右转,4.673253352152435,1.0326672159857435,8
周末及普通休息日,101,南向北-左转,3.982886379675371,0.880114104533304,8
周末及普通休息日,101,南向北-直行,66.5938602681722,14.715507827796843,8
周末及普通休息日,101,西向东-右转,10.57024106400665,2.7413339464764275,3
周末及普通休息日,101,西向东-左转,16.78802992518703,4.353883326756677,3
周末及普通休息日,101,西向东-直行,34.97506234413965,9.070590264076419,3
周末及普通休息日,102,东向西-右转,45.88504105676544,16.64373740790988,8
周末及普通休息日,102,东向西-左转,19.87147447340236,7.207917775079084,8
周末及普通休息日,102,东向西-直行,60.743484469832204,22.0332941079122,8
周末及普通休息日,102,北向南-右转,30.04349428676742,8.424441640346473,8
周末及普通休息日,102,北向南-左转,23.537596756358273,6.600134735834822,8
周末及普通休息日,102,北向南-直行,89.91890895687432,25.21399786723416,8
周末及普通休息日,102,南向北-右转,2.73794614902943,0.9128426470598274,8
周末及普通休息日,102,南向北-左转,3.151221039448967,1.0506302164273487,8
周末及普通休息日,102,南向北-直行,76.6108328115216,25.542370671504234,8
周末及普通休息日,102,西向东-右转,11.03448275862069,3.0938122006916275,3
周末及普通休息日,102,西向东-左转,19.999999999999996,5.6075346137535735,3
周末及普通休息日,102,西向东-直行,28.965517241379306,8.121257026815522,3
周末及普通休息日,103,东向西-右转,32.971333333333334,11.225984539616373,8
周末及普通休息日,103,东向西-左转,26.304,8.95591010362747,8
周末及普通休息日,103,东向西-直行,60.599666666666664,20.632799839433414,8
周末及普通休息日,103,北向南-右转,32.896584804297774,10.20547727028396,8
周末及普通休息日,103,北向南-左转,33.24165387567153,10.312527731161062,8
周末及普通休息日,103,北向南-直行,83.73676132003071,25.97757850617736,8
周末及普通休息日,103,南向北-右转,4.154040404040404,1.832027534989287,8
周末及普通休息日,103,南向北-左转,3.0858585858585865,1.3609347402777559,8
周末及普通休息日,103,南向北-直行,69.13510101010101,30.490172546607404,8
周末及普通休息日,103,西向东-右转,10.512968299711815,2.8986713351933995,3
周末及普通休息日,103,西向东-左转,21.682997118155622,5.9785096288363855,3
周末及普通休息日,103,西向东-直行,24.804034582132562,6.839052681471925,3
周末及普通休息日,104,东向西-右转,36.379298941798936,12.868728697485295,8
周末及普通休息日,104,东向西-左转,25.007936507936506,8.846249366141821,8
周末及普通休息日,104,东向西-直行,75.61276455026456,26.747083681323737,8
周末及普通休息日,104,北向南-右转,31.539858581944983,7.185976014476815,8
周末及普通休息日,104,北向南-左转,31.70912437039907,7.224541180923027,8
周末及普通休息日,104,北向南-直行,82.37601704765594,18.768381003821382,8
周末及普通休息日,104,南向北-右转,5.723434004474273,2.1319498003698727,8
周末及普通休息日,104,南向北-左转,3.5992729306487696,1.3407106992016724,8
周末及普通休息日,104,南向北-直行,69.80229306487695,26.00099601894391,8
周末及普通休息日,104,西向东-右转,10.74433656957929,1.9449811263840417,3
周末及普通休息日,104,西向东-左转,15.444983818770226,2.795910369177059,3
周末及普通休息日,104,西向东-直行,29.144012944983817,5.2757613053167125,3
周末及普通休息日,105,东向西-右转,35.19974662162162,10.024097218897616,8
周末及普通休息日,105,东向西-左转,17.89358108108108,5.095689985472986,8
周末及普通休息日,105,东向西-直行,67.2816722972973,19.160309061538573,8
周末及普通休息日,105,北向南-右转,24.27670132325142,4.378439575092009,8
周末及普通休息日,105,北向南-左转,25.07703213610586,4.522783736908228,8
周末及普通休息日,105,北向南-直行,91.77126654064273,16.551463888259903,8
周末及普通休息日,105,南向北-右转,5.01978476821192,1.2339710891492774,8
周末及普通休息日,105,南向北-左转,5.365976821192053,1.319072543573365,8
周末及普通休息日,105,南向北-直行,76.73923841059602,18.864155730672856,8
周末及普通休息日,105,西向东-右转,9.510204081632653,2.1078777687633226,3
周末及普通休息日,105,西向东-左转,27.896598639455778,6.183108121705748,3
周末及普通休息日,105,西向东-直行,40.25986394557823,8.92334922109807,3
周末及普通休息日,106,东向西-右转,38.033458916397564,10.842369182217011,8
周末及普通休息日,106,东向西-左转,20.089702188733405,5.727061752911748,8
周末及普通休息日,106,东向西-直行,69.12683889486904,19.70629884979179,8
周末及普通休息日,106,北向南-右转,25.076406419040755,3.438719204575302,8
周末及普通休息日,106,北向南-左转,36.60638297872341,5.019821024410959,8
周末及普通休息日,106,北向南-直行,81.69221060223586,11.202425449956658,8
周末及普通休息日,106,南向北-右转,7.004667444574096,1.229787820730675,8
周末及普通休息日,106,南向北-左转,3.9887689614935824,0.7002958423605233,8
周末及普通休息日,106,南向北-直行,72.38156359393233,12.707807480883645,8
周末及普通休息日,106,西向东-右转,9.051883439943142,1.3668779941496378,3
周末及普通休息日,106,西向东-左转,15.27505330490405,2.3066066151275137,3
周末及普通休息日,106,西向东-直行,42.00639658848613,6.343168191600664,3
周末及普通休息日,107,东向西-右转,44.98411214953271,12.643964028423301,8
周末及普通休息日,107,东向西-左转,19.48130841121495,5.475732453254183,8
周末及普通休息日,107,东向西-直行,77.65957943925234,21.828260734108742,8
周末及普通休息日,107,北向南-右转,26.28149606299213,2.412269425446648,8
周末及普通休息日,107,北向南-左转,26.233361454818155,2.407851349575867,8
周末及普通休息日,107,北向南-直行,75.86014248218974,6.9628875723515,8
周末及普通休息日,107,南向北-右转,6.965094339622641,1.4236910482919471,8
周末及普通休息日,107,南向北-左转,3.734905660377358,0.7634285331420587,8
周末及普通休息日,107,南向北-直行,69.55,14.21627727932104,8
周末及普通休息日,107,西向东-右转,10.11542991755006,1.34499224888112,3
周末及普通休息日,107,西向东-左转,21.162544169611305,2.8138653627907635,3
周末及普通休息日,107,西向东-直行,44.055359246171975,5.8577951892059295,3
周末及普通休息日,108,东向西-右转,35.834280303030305,5.561057502435029,8
周末及普通休息日,108,东向西-左转,17.236742424242426,2.674939051804193,8
周末及普通休息日,108,东向西-直行,66.67897727272727,10.34779054250569,8
周末及普通休息日,108,北向南-右转,21.055915956622776,3.567118480477084,8
周末及普通休息日,108,北向南-左转,28.215869481022466,4.78009836645587,8
周末及普通休息日,108,北向南-直行,72.35321456235476,12.25748095304877,8
周末及普通休息日,108,南向北-右转,7.7488673139158575,1.9484614396224749,8
周末及普通休息日,108,南向北-左转,4.723624595469255,1.1877607405917823,8
周末及普通休息日,108,南向北-直行,69.5275080906149,17.482770451407138,8
周末及普通休息日,108,西向东-右转,9.171428571428569,1.5711688096991436,3
周末及普通休息日,108,西向东-左转,21.400000000000002,3.666060555964673,3
周末及普通休息日,108,西向东-直行,40.76190476190476,6.982972487551755,3
周末及普通休息日,109,东向西-右转,35.78113910574876,6.445013170196676,8
周末及普通休息日,109,东向西-左转,13.807310149041873,2.4870168468523643,8
周末及普通休息日,109,东向西-直行,69.03655074520937,12.435084234261812,8
周末及普通休息日,109,北向南-右转,23.202846975088967,2.677915534256464,8
周末及普通休息日,109,北向南-左转,33.88582443653618,3.9108724781537125,8
周末及普通休息日,109,北向南-直行,65.16132858837486,7.520479458703571,8
周末及普通休息日,109,南向北-右转,4.789792387543253,1.0716781938490498,8
周末及普通休息日,109,南向北-左转,4.496539792387543,1.0060652432052306,8
周末及普通休息日,109,南向北-直行,61.3386678200692,13.724042176332219,8
周末及普通休息日,109,西向东-右转,11.141284403669724,1.3795822561246651,3
周末及普通休息日,109,西向东-左转,12.660550458715598,1.5677071092325752,3
周末及普通休息日,109,西向东-直行,45.19816513761467,5.596714379960291,3
周末及普通休息日,110,东向西-右转,37.50844537815126,5.5313888945623955,8
周末及普通休息日,110,东向西-左转,16.34672268907563,2.410659237759664,8
周末及普通休息日,110,东向西-直行,66.51983193277312,9.809712343754672,8
周末及普通休息日,110,北向南-右转,24.579611650485436,4.624913734601177,8
周末及普通休息日,110,北向南-左转,29.429611650485437,5.537492498325161,8
周末及普通休息日,110,北向南-直行,67.24077669902913,12.65206286017333,8
周末及普通休息日,110,南向北-右转,6.236249171636846,1.892383675117969,8
周末及普通休息日,110,南向北-左转,6.130550033134526,1.8603093755396982,8
周末及普通休息日,110,南向北-直行,67.38320079522863,20.447365981147552,8
周末及普通休息日,110,西向东-右转,10.281284606866004,3.1260981484970074,3
周末及普通休息日,110,西向东-左转,15.772425249169435,4.7957187505351815,3
周末及普通休息日,110,西向东-直行,44.27962347729789,13.463536344095067,3
周末及普通休息日,111,东向西-右转,40.205792682926834,9.449726615822962,8
周末及普通休息日,111,东向西-左转,21.33023106546855,5.013328646710285,8
周末及普通休息日,111,东向西-直行,70.33897625160462,16.53204803736605,8
周末及普通休息日,111,北向南-右转,22.581616789739606,3.2112989735127853,8
周末及普通休息日,111,北向南-左转,26.715652934317916,3.799194258033827,8
周末及普通休息日,111,北向南-直行,65.07773027594249,9.254609640202201,8
周末及普通休息日,111,南向北-右转,5.7458071278826,0.7502712141331964,8
周末及普通休息日,111,南向北-左转,4.132948986722572,0.5396687680607203,8
周末及普通休息日,111,南向北-直行,62.24624388539483,8.127938153109625,8
周末及普通休息日,111,西向东-右转,7.003891050583658,0.9554886504131265,3
周末及普通休息日,111,西向东-左转,14.941634241245135,2.038375787548003,3
周末及普通休息日,111,西向东-直行,38.0544747081712,5.191488333911315,3
周末及普通休息日,112,东向西-右转,41.74341430037633,8.582680809742214,8
周末及普通休息日,112,东向西-左转,17.477933629832364,3.593561477249791,8
周末及普通休息日,112,东向西-直行,64.7786520697913,13.318855280971912,8
周末及普通休息日,112,北向南-右转,20.92855097365407,1.7329684368924667,8
周末及普通休息日,112,北向南-左转,28.71487208858343,2.377707231693317,8
周末及普通休息日,112,北向南-直行,68.23157693776251,5.649849785653709,8
周末及普通休息日,112,南向北-右转,5.990230286113049,0.7175367076736814,8
周末及普通休息日,112,南向北-左转,5.00907187718074,0.6000091434857505,8
周末及普通休息日,112,南向北-直行,63.00069783670621,7.546506753119749,8
周末及普通休息日,112,西向东-右转,8.942807625649912,2.870921415886983,3
周末及普通休息日,112,西向东-左转,18.879260543038704,6.060834100205854,3
周末及普通休息日,112,西向东-直行,43.84459849797804,14.075489719557018,3
周末及普通休息日,113,东向西-右转,34.48588495575221,3.3104463221133344,8
周末及普通休息日,113,东向西-左转,17.096283185840708,1.6411447137572794,8
周末及普通休息日,113,东向西-直行,66.79283185840708,6.411727141492902,8
周末及普通休息日,113,北向南-右转,26.20676831535887,2.6467229107933066,8
周末及普通休息日,113,北向南-左转,29.32447006322053,2.96159167087044,8
周末及普通休息日,113,北向南-直行,65.96876162142061,6.6624404306176315,8
周末及普通休息日,113,南向北-右转,7.104658792650919,1.2763488632937525,8
周末及普通休息日,113,南向北-左转,4.753116797900263,0.8538953662880738,8
周末及普通休息日,113,南向北-直行,64.39222440944883,11.568035120134223,8
周末及普通休息日,113,西向东-右转,9.586618876941456,1.105764296343491,3
周末及普通休息日,113,西向东-左转,18.045400238948627,2.0814386754701015,3
周末及普通休息日,113,西向东-直行,51.03464755077658,5.886568754063875,3
周末及普通休息日,114,东向西-右转,43.38727287217087,6.6628393090016225,8
周末及普通休息日,114,东向西-左转,19.397672935926046,2.978836169800923,8
周末及普通休息日,114,东向西-直行,71.84005419190309,11.032238381076874,8
周末及普通休息日,114,北向南-右转,24.181294828237075,3.5770952826796942,8
周末及普通休息日,114,北向南-左转,24.748725934314837,3.6610343416595423,8
周末及普通休息日,114,北向南-直行,66.6949792374481,9.86606785547757,8
周末及普通休息日,114,南向北-右转,10.12680909717436,2.1240914140138374,8
周末及普通休息日,114,南向北-左转,7.350103376981392,1.5416792521068177,8
周末及普通休息日,114,南向北-直行,61.52308752584425,12.90442633244966,8
周末及普通休息日,114,西向东-右转,5.911949685534591,0.5764246157177153,3
周末及普通休息日,114,西向东-左转,23.647798742138363,2.305698462870861,3
周末及普通休息日,114,西向东-直行,48.77358490566038,4.755503079671151,3
周末及普通休息日,115,东向西-右转,42.68738214959145,6.145198218716124,8
周末及普通休息日,115,东向西-左转,23.70600251414205,3.4126731855394397,8
周末及普通休息日,115,东向西-直行,65.4816153362665,9.426614743273278,8
周末及普通休息日,115,北向南-右转,24.698072805139187,3.344052518819589,8
周末及普通休息日,115,北向南-左转,25.120985010706637,3.401313692087047,8
周末及普通休息日,115,北向南-直行,68.68094218415418,9.299214538635292,8
周末及普通休息日,115,南向北-右转,7.081952449567723,1.4873471552857502,8
周末及普通休息日,115,南向北-左转,3.6185158501440924,0.7599584005109674,8
周末及普通休息日,115,南向北-直行,61.049531700288185,12.821583871477891,8
周末及普通休息日,115,西向东-右转,7.690987124463519,0.2403433476394854,3
周末及普通休息日,115,西向东-左转,13.733905579399142,0.42918454935622385,3
周末及普通休息日,115,西向东-直行,42.57510729613734,1.3304721030042899,3
周末及普通休息日,116,东向西-右转,38.15229020394517,7.079760530566037,8
周末及普通休息日,116,东向西-左转,21.27181544633902,3.947321605215276,8
周末及普通休息日,116,东向西-直行,61.07589434971581,11.333597639216586,8
周末及普通休息日,116,北向南-右转,19.739579217700516,2.245458650119723,8
周末及普通休息日,116,北向南-左转,25.4345120505729,2.8932807769438513,8
周末及普通休息日,116,北向南-直行,63.2009087317266,7.189364354830174,8
周末及普通休息日,116,南向北-右转,5.768992568125515,0.6593887993838361,8
周末及普通休息日,116,南向北-左转,4.213872832369942,0.48164051433254107,8
周末及普通休息日,116,南向北-直行,50.767134599504544,5.80262143457776,8
周末及普通休息日,116,西向东-右转,7.032863849765259,1.2522808655662305,3
